"uniqueid","person","trip","tour","home_taz","orig","dest","time","mode","inbound","tourpurpose","income_group","inc","hhsize","license","sex","age"
367389,3,1,4,1216,9,42,5,"HOV2",0,"K","Med",65,12,1,1,44
367598,3,2,3,1216,14,40,1,"SOV",2,"L","Med",55,6,1,2,27
365860,1,1,1,1217,25,42,1,"Walk",0,"L","Low",5,1,0,1,28
366131,1,2,4,1217,17,3,5,"HOV3",2,"K","Med",35,4,1,1,33
365016,3,2,1,1219,42,44,1,"HOV3",2,"K","Med",60,5,1,1,16
365175,3,1,2,1219,21,33,1,"SOV",0,"W","High",110,5,1,2,31
366452,4,2,1,1219,39,41,5,"HOV2",0,"S","Med",30,6,0,2,17
367109,3,4,1,1220,47,12,1,"HOV3",2,"W","Med",80,6,1,2,22
367643,1,5,1,1220,33,13,1,"SOV",2,"P","Med",45,5,1,1,44
368976,1,1,1,1220,50,11,1,"SOV",0,"W","Med",65,3,1,1,46
368242,2,1,4,1221,10,11,1,"HOV3",0,"K","Med",70,6,1,2,40
368739,4,2,1,1222,42,22,1,"HOV3",2,"K","Med",65,4,0,1,0
354200,3,2,1,1227,22,40,1,"SOV",2,"P","Med",75,5,1,2,40
355350,2,2,1,1227,4,23,1,"HOV3",2,"K","Low",15,2,1,2,81
355576,1,2,2,1227,30,12,5,"HOV2",2,"K","Med",40,5,1,1,36
354707,6,3,1,1228,48,18,5,"HOV3",2,"S","High",100,6,0,1,15
354423,3,5,1,1230,18,7,1,"HOV2",2,"K","Med",40,4,1,2,38
357057,2,1,2,1230,45,5,5,"SOV",0,"T","High",110,2,1,2,46
354268,1,1,2,1231,33,7,1,"HOV2",0,"K","Med",45,6,1,1,55
354473,3,2,2,1231,4,32,5,"HOV3",2,"H","Med",40,3,0,1,14
354698,3,1,2,1231,29,35,5,"Walk",0,"H","Med",60,3,1,1,26
355099,1,1,3,1231,48,28,5,"HOV2",0,"K","Med",90,4,1,1,33
356267,3,2,1,1231,44,32,1,"SOV",1,"W","Med",65,6,1,2,26
356456,5,1,1,1231,14,10,1,"HOV2",0,"S","Med",90,5,0,1,8
356548,2,2,2,1231,32,49,1,"HOV3",2,"K","Low",15,4,1,2,36
356698,8,2,1,1231,21,33,1,"Walk",2,"H","Med",65,12,0,1,2
358622,2,1,1,1233,36,24,1,"SOV",0,"W","High",125,2,1,1,32
359455,11,1,3,1233,42,46,1,"HOV3",0,"K","Med",55,11,0,1,1
360900,1,2,2,1234,37,33,5,"Walk",2,"R","Med",75,2,1,1,73
360476,1,2,2,1236,5,25,5,"SOV",2,"T","Med",60,4,1,1,49
359888,1,1,1,1238,45,16,1,"Walk",0,"P","Med",75,3,1,1,78
359130,4,3,2,1239,24,47,1,"SOV",2,"K","Low",15,19,1,1,32
359757,2,8,2,1239,42,26,1,"HOV3",2,"P","High",115,2,1,2,54
361239,1,2,2,1239,37,18,5,"Bike",2,"T","Low",5,1,1,1,57
362689,2,9,3,1242,9,14,5,"HOV2",2,"H","Med",70,3,1,1,29
364067,2,2,3,1242,12,43,5,"SOV",2,"H","High",125,4,1,2,27
362508,2,2,3,1243,2,46,1,"SOV",2,"L","High",125,4,1,2,27
362685,5,1,2,1243,42,13,1,"HOV2",0,"H","Low",0,5,0,1,13
363989,1,2,2,1243,26,9,1,"HOV2",2,"H","Low",15,2,0,1,78
362819,1,4,1,1244,9,35,5,"SOV",2,"W","Med",35,3,1,1,40
363326,1,4,1,1244,9,6,5,"HOV2",2,"K","Med",30,6,0,1,45
364023,3,3,2,1244,50,48,1,"SOV",1,"W","Med",75,4,1,1,18
364185,2,2,1,1244,48,42,5,"SOV",2,"W","Med",65,12,1,2,51
362428,4,2,2,1247,6,14,5,"HOV2",2,"K","Med",70,5,0,2,6
362704,4,2,2,1247,33,42,5,"HOV3",2,"K","Med",60,6,0,1,16
357492,2,1,2,1248,19,6,1,"SOV",0,"W","High",105,2,1,1,33
305944,1,2,3,1252,37,44,5,"SOV",2,"P","Med",75,2,1,1,58
371654,10,1,1,1255,4,37,1,"HOV3",0,"K","Low",15,12,0,2,8
372504,2,1,2,1255,14,16,1,"SOV",0,"W","Med",65,5,1,1,34
372633,1,2,1,1256,43,22,5,"HOV3",2,"W","Med",30,20,1,1,48
371544,4,1,3,1257,25,37,5,"HOV3",0,"R","Med",70,6,1,1,17
372566,1,1,2,1257,50,15,1,"HOV2",0,"P","Med",80,4,1,1,76
371415,1,1,3,1258,19,44,5,"HOV2",0,"P","Med",55,5,1,1,57
371631,1,1,2,1258,9,42,1,"HOV3",0,"K","High",175,12,1,1,36
371720,10,2,2,1258,49,9,5,"HOV2",2,"L","Med",65,12,0,2,1
371744,12,4,2,1258,1,10,5,"HOV2",2,"S","High",130,12,1,1,38
371763,1,1,1,1258,5,24,1,"SOV",0,"W","Low",10,1,1,2,63
328840,1,5,1,1259,33,39,1,"SOV",2,"K","Low",10,5,1,2,46
328831,2,2,1,1260,17,35,5,"HOV2",2,"K","Med",40,5,1,2,40
329224,5,2,1,1260,27,29,1,"SOV",2,"H","Med",30,12,1,1,19
329368,2,2,1,1260,32,31,1,"HOV3",2,"P","High",125,4,1,2,27
329431,1,2,3,1260,16,49,1,"HOV3",2,"T","Med",25,4,0,1,66
351368,5,2,1,1260,2,45,1,"Walk",2,"K","Med",65,12,0,1,0
351465,1,1,3,1260,1,20,1,"Walk",0,"H","Low",20,3,0,1,69
328782,1,2,1,1261,38,36,1,"HOV2",2,"P","High",110,4,1,1,79
329550,1,2,1,1261,2,2,5,"HOV3",2,"H","Med",85,4,1,1,47
330065,10,2,1,1261,11,48,1,"SOV",0,"W","Med",95,12,1,1,39
350775,1,1,1,1261,40,15,1,"SOV",0,"S","Med",55,2,1,1,52
351419,3,1,1,1261,23,36,1,"Walk",0,"S","Low",20,4,0,2,9
330140,1,8,1,1262,29,19,5,"HOV2",2,"W","Med",85,2,1,1,36
330209,1,5,1,1262,40,14,5,"SOV",2,"W","Med",30,1,1,1,38
330252,2,1,1,1262,46,39,1,"SOV",0,"W","High",105,4,1,2,41
351095,1,3,1,1262,7,43,1,"SOV",1,"W","Low",10,1,1,2,64
351833,4,1,1,1263,47,38,5,"HOV2",0,"K","Med",25,4,0,2,1
351742,2,3,1,1264,1,44,1,"HOV2",2,"P","Low",15,6,1,2,62
352556,3,5,1,1264,17,8,1,"HOV3",2,"P","Med",45,3,1,1,35
268463,2,3,1,1300,46,32,1,"SOV",2,"L","Med",40,5,1,2,61
269495,1,1,2,1300,9,30,5,"HOV3",0,"W","Med",30,2,1,2,55
270720,3,1,1,1300,27,24,1,"SOV",0,"S","Med",60,4,1,2,17
268532,3,2,2,1301,37,35,5,"Walk",2,"K","Med",60,5,0,2,13
270106,5,1,1,1301,47,50,1,"HOV3",0,"S","Low",20,5,0,1,7
270856,3,2,1,1301,13,15,1,"SOV",2,"S","Med",95,4,1,2,17
271209,1,2,1,1301,5,9,5,"SOV",2,"W","Med",50,5,1,1,34
271262,2,3,4,1301,23,27,5,"HOV2",2,"K","Med",75,2,1,2,46
268175,1,1,4,1302,12,27,5,"Walk",0,"K","High",115,4,1,1,36
268192,3,4,1,1302,1,2,1,"HOV2",2,"T","Med",40,4,1,2,16
269745,3,1,1,1302,10,3,1,"Walk",2,"K","Med",90,5,0,1,7
270308,1,2,2,1302,46,4,1,"SOV",0,"W","Med",25,1,1,2,25
268154,1,2,1,1303,1,27,1,"HOV3",2,"K","Med",30,20,1,1,48
268304,1,1,2,1303,35,29,1,"SOV",0,"W","Med",40,3,1,1,32
269847,1,1,1,1303,47,48,1,"SOV",0,"W","High",115,2,1,1,51
268878,2,1,1,1304,23,31,5,"HOV2",0,"P","Med",45,5,0,2,28
270178,1,1,1,1304,14,18,1,"SOV",0,"W","Med",65,4,1,1,34
271287,1,1,1,1304,38,20,1,"HOV2",0,"W","Med",90,4,1,1,46
347638,1,2,1,1305,21,41,1,"HOV3",2,"K","Low",20,5,0,1,36
346403,3,1,1,1306,41,46,1,"Walk",0,"K","Low",15,3,0,1,1
348966,2,4,2,1306,1,3,1,"Walk",2,"P","Low",20,2,0,1,67
347607,6,1,1,1307,20,27,1,"HOV3",0,"S","Med",95,12,0,1,13
346690,4,2,1,1308,32,18,1,"HOV2",2,"K","Low",0,5,0,1,1
346808,1,5,2,1308,35,20,5,"SOV",2,"K","Low",20,4,1,1,43
347344,4,3,1,1308,46,3,1,"HOV3",0,"S","High",120,4,0,2,15
347733,1,1,1,1308,17,7,5,"SOV",0,"P","Med",30,2,1,1,53
348786,2,1,1,1308,3,33,1,"SOV",0,"W","Med",75,2,1,2,47
346668,6,2,1,1309,45,2,5,"HOV3",2,"P","High",175,12,1,1,21
346234,4,2,1,1310,7,7,5,"Walk",2,"S","Med",45,4,0,2,5
347423,1,3,1,1310,24,13,1,"SOV",2,"H","Low",20,2,1,2,68
294632,1,2,2,1312,49,40,1,"HOV3",2,"K","Low",10,4,1,2,34
294891,2,1,1,1312,32,8,1,"SOV",0,"H","High",250,2,1,2,56
295070,3,2,1,1312,28,18,1,"HOV2",2,"S","Low",5,3,0,1,15
296132,3,3,2,1312,24,40,5,"HOV2",2,"L","High",120,3,0,2,0
294749,4,2,1,1313,33,23,1,"HOV3",2,"S","Med",45,4,0,2,10
295270,1,2,1,1313,8,24,1,"SOV",2,"W","Low",10,2,1,2,64
294276,2,2,3,1314,20,31,1,"HOV2",2,"K","Med",65,4,1,1,31
294523,1,1,1,1314,47,37,1,"HOV2",0,"H","Med",25,1,1,1,25
295125,1,1,1,1314,41,5,1,"Walk",0,"W","Med",35,4,1,1,48
295930,4,1,1,1314,12,10,1,"HOV3",0,"H","Low",5,4,0,1,3
296614,1,2,2,1314,27,49,5,"HOV2",2,"T","High",145,4,1,1,51
297184,19,2,1,1314,21,6,5,"HOV3",2,"S","Med",30,20,0,1,14
293761,2,3,1,1315,29,23,5,"HOV3",2,"W","Med",60,5,0,1,34
294608,1,2,1,1315,33,13,5,"SOV",2,"P","Med",30,2,1,1,44
295041,1,2,3,1315,33,47,5,"SOV",2,"P","Med",40,2,1,1,35
295708,1,2,2,1315,2,24,5,"HOV3",2,"K","Low",0,12,1,1,69
295939,4,1,2,1315,26,34,5,"HOV2",0,"L","Med",70,4,0,1,15
291350,2,2,2,1316,14,9,5,"SOV",2,"L","High",110,5,1,2,57
292029,1,2,2,1316,6,40,5,"SOV",2,"P","Med",85,4,1,1,48
292280,1,3,1,1316,25,43,5,"HOV2",2,"L","Low",10,4,1,2,29
292749,5,3,1,1317,38,7,5,"HOV3",2,"K","Med",55,6,0,2,6
293649,4,2,3,1317,50,22,5,"SOV",2,"P","High",500,4,1,1,93
291329,4,3,1,1319,33,24,1,"SOV",2,"W","High",125,4,1,1,20
292047,1,1,3,1319,36,46,5,"HOV2",0,"K","Med",30,4,1,2,29
293242,2,2,1,1319,9,30,5,"HOV2",2,"H","Med",70,3,0,2,4
349428,2,1,3,1321,47,8,1,"SOV",0,"W","Med",75,2,1,2,38
350487,2,2,1,1321,19,48,1,"SOV",1,"W","Med",30,2,1,2,55
350492,13,2,1,1321,50,35,5,"Walk",2,"W","Low",15,19,0,1,45
262653,2,1,1,1322,41,19,1,"HOV2",0,"R","Med",30,2,1,2,69
262886,13,2,1,1322,48,16,1,"HOV3",2,"S","High",105,16,0,2,15
349972,3,2,1,1322,15,46,1,"HOV2",2,"T","Med",30,3,1,2,28
350428,1,1,2,1322,32,37,5,"HOV2",0,"T","Med",55,6,1,1,45
350458,1,1,3,1322,43,21,5,"HOV2",0,"K","Med",55,3,1,1,26
350545,3,1,1,1322,13,23,1,"HOV3",0,"W","Low",10,3,0,1,22
271988,3,2,1,1323,7,38,1,"HOV2",2,"P","Med",30,3,0,2,1
272711,10,2,1,1323,25,37,5,"HOV3",2,"S","High",105,16,0,1,7
271540,3,2,1,1324,16,14,1,"SOV",2,"S","High",120,4,0,1,19
273163,1,2,1,1324,8,30,5,"SOV",2,"W","Med",30,1,1,2,59
273166,2,1,2,1324,45,10,1,"HOV2",0,"K","Med",70,5,1,2,31
263846,1,2,1,1326,23,30,5,"SOV",2,"S","Low",-5,1,1,2,20
265120,3,2,2,1326,11,37,1,"Walk",2,"K","Med",30,3,0,1,16
263447,3,6,2,1327,27,6,5,"HOV3",2,"K","Med",30,11,1,2,18
264111,18,2,1,1327,14,32,5,"Walk",2,"S","Med",30,20,0,2,9
264238,1,3,1,1327,40,8,1,"SOV",2,"H","Med",35,1,1,1,65
264468,1,3,1,1327,34,4,1,"SOV",2,"L","Med",50,5,1,1,41
265566,2,1,3,1329,9,46,5,"SOV",0,"W","Low",20,3,1,2,23
266477,2,2,1,1329,35,2,5,"SOV",2,"W","Med",70,2,1,1,22
267784,2,1,3,1329,30,15,5,"HOV2",0,"R","High",150,2,1,2,53
266196,2,3,1,1331,14,30,5,"HOV2",2,"T","Med",45,2,1,1,36
266487,1,2,1,1331,14,37,5,"HOV2",2,"W","Med",40,3,1,2,38
267419,1,1,1,1331,13,44,1,"Walk",0,"H","Low",5,1,0,1,31
267699,3,4,1,1331,48,46,5,"SOV",2,"W","Med",95,5,1,2,53
276502,1,1,4,1333,43,7,5,"SOV",0,"W","High",150,2,1,1,54
277301,12,1,3,1333,16,36,5,"HOV3",0,"L","High",175,12,1,1,23
277592,3,2,2,1333,6,28,5,"SOV",2,"P","High",110,6,1,1,21
278952,1,1,2,1333,15,10,5,"SOV",0,"H","Med",45,2,1,1,47
277095,1,2,1,1335,24,41,1,"SOV",2,"H","Low",15,3,1,1,64
276234,3,4,3,1336,12,42,5,"HOV3",2,"R","Med",75,4,0,1,18
277438,3,2,1,1336,29,27,1,"HOV2",2,"S","Low",20,4,0,2,15
278175,1,2,1,1336,41,4,1,"SOV",0,"W","High",135,3,1,2,44
276335,2,2,1,1337,23,44,5,"HOV3",2,"S","Med",60,4,1,2,50
276517,3,1,2,1337,43,32,1,"HOV3",0,"S","Med",30,4,0,2,16
276596,1,1,1,1338,42,2,1,"HOV2",0,"S","Med",45,2,1,2,52
276873,15,3,1,1338,31,3,5,"HOV2",2,"K","Med",30,20,0,2,13
276873,16,1,1,1338,11,9,1,"HOV2",0,"S","Med",30,20,0,2,9
277427,3,1,1,1338,8,3,1,"HOV3",0,"K","Med",30,4,0,2,4
278152,1,3,2,1338,48,42,5,"SOV",2,"W","Med",70,2,1,1,58
278857,2,4,1,1338,17,32,5,"HOV3",2,"H","Med",45,3,1,2,37
279553,1,1,2,1338,30,12,1,"HOV2",0,"P","Med",40,2,1,1,74
289572,2,2,1,1340,3,33,5,"SOV",2,"W","Med",80,2,1,2,42
289604,1,1,1,1340,14,35,1,"HOV2",0,"S","Med",45,3,1,1,45
290150,1,1,1,1341,29,15,1,"SOV",0,"W","Med",40,2,1,1,50
290007,16,2,1,1342,36,45,5,"HOV3",2,"W","High",105,16,1,1,36
343898,3,6,1,1344,13,13,5,"HOV2",2,"K","Med",35,4,1,2,36
343482,3,1,3,1347,34,2,5,"HOV3",0,"S","Med",50,4,0,1,15
343751,4,1,1,1347,39,36,1,"Walk",0,"W","Med",45,4,0,2,27
343853,2,1,2,1347,47,32,5,"HOV2",0,"H","Med",75,2,1,2,59
344408,1,1,2,1347,6,35,5,"HOV3",0,"P","Med",30,4,1,1,37
344457,1,3,1,1347,38,35,5,"SOV",2,"W","Med",30,4,1,1,28
344801,4,5,1,1347,32,16,1,"HOV3",2,"K","Med",45,5,0,2,5
344928,3,1,1,1347,3,37,1,"HOV2",0,"P","High",120,3,0,2,14
273841,1,2,1,1349,35,41,1,"SOV",0,"W","Med",50,3,1,1,52
274362,3,2,1,1350,33,19,1,"SOV",2,"S","Med",45,4,1,1,20
275075,1,1,2,1350,33,8,5,"HOV2",0,"K","Low",10,4,1,1,41
273474,3,3,1,1351,33,49,1,"SOV",2,"W","Med",50,3,1,1,20
274279,3,2,1,1351,50,16,5,"SOV",2,"W","High",125,3,1,1,21
274677,2,1,1,1351,20,18,1,"SOV",0,"K","Med",65,4,1,2,34
274695,1,1,1,1351,32,5,1,"SOV",0,"W","Med",85,2,1,1,36
275964,2,4,2,1351,37,1,1,"SOV",1,"W","Med",65,2,1,2,57
276121,1,1,1,1351,38,34,1,"SOV",0,"W","Med",75,2,1,1,24
274944,1,2,1,1352,49,40,5,"SOV",0,"W","Med",35,1,1,2,51
275028,2,1,2,1352,49,45,5,"HOV2",0,"W","Low",10,2,0,2,19
275785,1,4,2,1352,26,17,5,"HOV2",2,"K","Low",15,1,1,1,32
345180,2,2,1,1354,19,47,5,"HOV3",2,"W","Low",20,4,1,2,32
345608,1,4,2,1354,49,4,5,"SOV",2,"W","Med",40,1,1,1,45
345968,2,2,1,1354,42,44,1,"HOV3",0,"W","Med",80,6,1,2,46
345057,2,1,2,1355,31,7,5,"HOV2",0,"P","Med",50,2,1,2,60
345837,2,1,2,1355,36,3,1,"SOV",0,"L","Med",45,5,1,2,32
323918,2,3,1,1401,39,10,1,"SOV",0,"W","Med",60,2,1,2,54
325670,11,2,2,1401,27,13,5,"SOV",2,"H","Med",95,12,1,2,32
324809,5,2,1,1402,6,21,1,"Walk",2,"K","Med",60,5,0,1,5
325069,1,3,1,1402,38,4,1,"SOV",2,"K","Med",45,4,1,1,42
325196,3,2,1,1402,30,18,5,"SOV",2,"W","Med",45,3,1,1,25
325616,6,2,1,1402,9,38,5,"HOV3",2,"S","High",500,11,0,1,11
325800,2,4,1,1402,30,22,1,"SOV",2,"W","Med",30,4,1,2,39
322273,1,1,1,1406,11,26,1,"SOV",0,"W","Med",65,2,1,1,34
322478,1,1,1,1406,47,43,1,"SOV",0,"W","Med",25,2,1,1,73
322620,3,2,3,1406,11,11,5,"HOV3",0,"S","Med",25,3,0,2,16
322023,11,1,1,1407,40,42,1,"HOV3",0,"K","High",105,16,0,1,4
320694,2,2,2,1409,18,34,5,"HOV3",2,"R","Med",60,4,1,2,37
321363,3,1,2,1409,32,46,5,"HOV3",0,"K","Med",90,6,1,1,35
321802,6,1,1,1409,7,41,1,"HOV3",0,"K","Med",70,13,1,2,68
320250,1,1,2,1410,22,29,5,"HOV2",0,"K","High",105,4,1,2,39
321295,2,2,1,1410,45,31,1,"HOV2",2,"H","High",500,2,1,2,54
320343,10,1,1,1411,31,20,1,"HOV2",0,"T","Low",15,19,0,1,21
321884,1,1,2,1411,16,3,1,"HOV2",0,"W","High",130,2,1,1,53
320671,2,2,1,1412,42,5,1,"HOV2",2,"S","Med",65,3,1,2,60
320831,1,3,1,1412,47,18,1,"SOV",2,"L","Low",15,2,1,2,76
321904,2,1,2,1412,39,37,5,"SOV",0,"H","Med",70,2,1,1,74
320304,3,1,1,1413,48,17,1,"HOV2",0,"W","Med",50,3,1,1,23
320571,1,3,1,1413,24,38,1,"SOV",1,"W","Med",30,3,1,1,60
321298,1,2,1,1413,23,35,1,"HOV2",2,"H","Med",65,4,0,1,36
321301,1,1,1,1413,11,5,1,"HOV3",0,"W","High",100,3,1,2,64
323452,1,2,1,1415,31,18,5,"SOV",2,"W","Low",5,1,1,1,57
322781,3,2,1,1416,8,33,1,"SOV",2,"W","Med",90,5,1,1,57
342104,1,2,2,1417,43,39,5,"HOV3",2,"P","Med",35,15,1,1,30
342247,1,4,1,1417,40,35,1,"HOV3",2,"H","Med",55,4,1,1,32
342808,3,4,1,1417,4,3,5,"HOV3",2,"K","Med",35,4,0,2,4
341801,1,1,1,1418,16,19,1,"HOV2",0,"H","Low",-5,1,1,2,77
342826,2,1,1,1418,10,30,1,"HOV2",0,"K","Med",30,4,0,2,69
312469,2,2,1,1419,38,29,1,"HOV2",2,"P","Med",70,2,1,2,68
312559,1,1,2,1419,2,48,1,"SOV",0,"P","Low",5,1,1,2,71
312768,3,1,2,1419,18,10,5,"HOV2",0,"T","Med",45,4,0,2,22
314684,4,3,6,1419,47,43,5,"HOV3",2,"H","High",175,5,1,2,26
315212,1,2,2,1419,45,33,5,"HOV3",2,"H","High",110,5,1,1,47
315254,2,2,1,1420,16,36,1,"Walk",2,"K","Med",70,2,1,2,68
315371,1,2,2,1420,35,12,1,"Walk",2,"L","Med",30,1,1,2,67
315264,1,6,1,1422,4,9,5,"SOV",2,"W","Med",30,3,1,2,44
312695,1,1,1,1423,19,4,1,"SOV",0,"S","Low",10,1,1,1,53
312757,18,1,1,1423,31,17,1,"Walk",0,"K","Med",30,20,0,2,9
313976,1,2,2,1423,33,29,5,"SOV",2,"R","Med",40,2,1,2,38
314270,2,1,2,1423,17,42,1,"HOV2",0,"K","Med",70,4,1,2,45
312744,1,1,3,1424,38,12,5,"SOV",0,"H","Med",35,2,1,1,69
314666,1,1,3,1424,19,33,1,"SOV",0,"P","Low",20,11,1,1,42
319273,3,2,1,1425,21,47,1,"SOV",2,"S","Med",55,5,0,1,8
315735,1,3,1,1426,47,14,5,"SOV",2,"W","Med",80,4,0,1,44
315864,2,2,2,1426,2,37,1,"HOV2",2,"K","Med",55,3,1,2,33
315912,2,2,2,1426,36,49,1,"HOV3",2,"P","Med",50,3,1,2,33
316853,2,2,1,1426,36,26,1,"SOV",2,"H","Low",10,2,1,2,80
318187,2,3,2,1428,49,24,1,"SOV",2,"H","Med",75,2,1,2,53
318777,2,1,1,1428,26,19,1,"SOV",0,"W","Med",85,2,1,2,53
318721,2,2,1,1429,34,42,1,"HOV2",2,"K","Med",65,3,1,1,30
319457,3,2,2,1429,39,14,1,"HOV2",2,"K","Med",60,3,0,2,0
316778,1,3,1,1430,26,15,1,"SOV",2,"P","Med",30,4,0,1,71
316850,4,4,2,1430,45,42,5,"HOV3",2,"K","Med",50,4,0,1,2
317999,2,2,1,1430,5,11,1,"SOV",2,"W","Med",70,4,1,2,51
316685,1,1,1,1431,2,25,1,"Walk",0,"L","Low",0,1,1,1,35
318492,2,2,2,1431,3,43,1,"SOV",2,"K","Low",15,2,1,2,47
307735,7,1,2,1432,41,48,5,"HOV3",0,"K","High",105,16,1,2,33
307542,3,3,3,1433,42,26,5,"HOV2",2,"L","Med",95,12,0,2,16
307656,1,2,1,1433,21,11,5,"HOV2",2,"P","Low",5,1,1,1,27
309186,2,1,1,1438,23,15,1,"SOV",0,"K","Med",30,2,1,2,24
311588,2,2,1,1439,16,32,1,"SOV",2,"P","Med",30,2,1,2,56
310592,1,3,1,1440,26,41,1,"SOV",2,"P","Med",50,2,1,1,68
308736,9,2,2,1442,3,31,1,"Walk",2,"K","Med",95,12,1,1,60
311202,1,2,2,1442,3,1,1,"HOV3",2,"K","Med",25,3,1,1,55
311725,1,3,2,1442,4,24,1,"SOV",2,"L","High",100,4,1,1,45
308048,3,1,1,1443,1,12,1,"HOV3",0,"S","Low",20,3,0,2,10
308356,1,3,1,1444,3,24,5,"SOV",2,"W","Med",70,3,1,1,57
311343,2,2,1,1444,1,41,1,"Walk",2,"S","Med",90,3,0,2,16
308822,1,1,1,1445,12,48,1,"SOV",0,"W","Med",65,4,1,2,43
307797,2,1,1,1447,15,21,1,"HOV3",0,"P","Med",40,2,1,2,46
307816,1,6,2,1447,19,7,5,"SOV",2,"W","Med",45,2,1,1,43
713112,3,2,2,1501,47,9,5,"HOV2",2,"K","Med",40,3,0,1,1
715497,3,4,1,1501,39,3,5,"HOV2",2,"W","Med",60,3,1,2,44
710773,2,2,1,1503,22,34,1,"SOV",2,"S","Low",0,3,0,2,17
711493,10,1,3,1504,21,5,5,"HOV3",0,"K","Low",15,13,0,2,9
634940,1,1,1,1505,9,20,1,"HOV2",0,"K","Med",25,6,1,1,36
635098,1,2,1,1505,29,17,1,"HOV2",2,"P","Med",35,11,1,1,61
636226,2,2,2,1505,15,5,5,"SOV",2,"P","Med",25,5,1,2,41
637370,5,4,1,1505,31,31,1,"HOV2",2,"P","Med",45,6,1,2,39
637393,3,1,1,1505,11,19,1,"HOV3",0,"K","Med",30,10,1,2,64
637986,2,2,3,1505,25,36,1,"HOV3",2,"K","High",140,11,0,2,50
634895,4,2,4,1506,6,44,5,"Walk",2,"K","Med",35,5,0,2,1
636519,1,3,1,1506,3,42,5,"SOV",2,"T","Low",5,1,1,1,55
637361,1,2,1,1506,3,37,1,"HOV2",2,"L","Low",-5,1,1,2,42
637998,1,1,2,1509,36,26,5,"HOV2",0,"L","Low",15,2,1,2,79
684236,2,1,1,1513,16,29,1,"SOV",0,"P","Med",35,11,1,2,45
687432,2,2,1,1514,20,25,1,"HOV2",2,"K","Med",90,3,1,1,41
686472,1,2,1,1515,22,49,1,"SOV",1,"W","Med",35,1,1,1,34
694680,2,1,2,1515,20,5,1,"Walk",0,"H","Med",45,2,0,2,28
701034,3,1,2,1515,40,2,5,"HOV2",0,"T","Med",50,4,0,2,9
696154,1,1,1,1516,26,11,1,"SOV",0,"W","Med",30,1,1,2,54
683506,1,1,1,1518,5,41,5,"Walk",0,"P","Low",-5,1,1,2,59
611240,4,1,3,1519,7,39,5,"HOV3",0,"R","Med",85,4,0,2,14
611449,2,2,1,1519,7,27,5,"SOV",2,"W","Med",60,4,1,2,42
612501,3,2,1,1519,22,45,5,"HOV2",2,"K","Med",95,3,0,2,5
612995,4,2,1,1519,25,14,1,"HOV3",2,"P","Med",40,6,0,2,0
613141,2,5,2,1519,17,34,1,"HOV3",2,"S","Med",55,2,1,1,19
613534,2,2,1,1519,2,5,1,"HOV2",2,"K","Med",55,4,1,2,35
613536,1,5,1,1519,50,22,1,"HOV2",2,"K","Low",-5,3,1,2,23
609325,5,2,1,1521,10,25,1,"HOV2",2,"S","Med",95,6,1,2,74
610477,4,1,1,1521,43,19,1,"SOV",0,"W","High",105,4,1,2,50
610721,1,1,1,1521,32,13,1,"SOV",0,"W","Med",25,1,1,2,46
627183,1,4,2,1522,28,32,5,"SOV",2,"P","Med",35,3,1,1,33
634165,2,2,1,1522,8,6,1,"Walk",2,"K","Low",15,3,0,2,1
628244,3,1,2,1523,39,44,5,"HOV3",0,"K","Med",95,3,1,1,17
629190,1,3,1,1523,4,11,1,"Walk",2,"W","Low",15,2,0,2,22
629199,1,2,1,1524,39,25,5,"SOV",2,"W","High",110,4,1,1,77
629216,11,1,1,1524,15,11,1,"Walk",0,"S","Med",50,15,0,2,11
631056,1,6,1,1524,46,2,1,"HOV2",2,"P","Med",30,2,1,1,89
631255,2,2,1,1524,9,7,5,"Walk",2,"K","Low",10,2,1,2,60
632670,1,4,1,1524,10,23,1,"HOV3",2,"T","Low",15,6,0,1,53
631046,1,2,1,1525,21,35,1,"SOV",2,"W","Med",45,3,1,2,26
628603,2,3,2,1526,33,10,5,"HOV2",2,"P","Med",90,2,1,2,51
630282,1,2,1,1526,20,34,1,"HOV2",2,"K","Low",0,3,1,2,27
632663,2,1,2,1526,37,18,5,"HOV3",0,"P","Med",40,4,1,2,50
634382,4,2,1,1526,33,14,5,"HOV3",2,"H","High",275,10,1,2,20
707236,5,2,1,1527,5,45,1,"HOV3",2,"S","Med",35,10,0,2,9
702838,2,3,2,1528,22,6,1,"SOV",2,"W","Low",0,3,1,2,39
705807,6,2,1,1528,14,33,5,"HOV3",2,"K","Med",60,14,1,1,31
706843,1,2,1,1528,14,48,1,"Walk",2,"H","Med",55,2,1,1,79
707204,10,2,1,1528,26,44,1,"SOV",2,"S","Med",55,11,1,1,18
708199,5,1,1,1528,3,7,1,"HOV2",0,"T","Med",50,5,0,1,1
614247,1,3,1,1534,15,20,5,"Bike",2,"P","High",100,5,1,1,43
614463,2,4,1,1535,43,43,1,"HOV2",2,"P","Med",55,6,0,1,86
615017,3,1,2,1535,18,18,5,"SOV",0,"S","Med",80,12,1,1,20
615430,2,3,1,1535,20,25,1,"SOV",2,"H","Low",0,4,1,1,29
616712,3,4,1,1535,19,46,1,"HOV3",2,"P","Med",60,4,0,2,8
613961,3,1,1,1537,11,43,5,"HOV2",0,"H","Med",50,3,0,1,1
